image_id,image_path,visible_ingredients,model_name,annotation_batch,status,finish_reason,elapsed_seconds,reviewed,corrected_visible_ingredients,review_notes
0507_jpeg.rf.a6238fc93a50d374c030eb8312f2d5ab.jpg,data/raw/train/images/0507_jpeg.rf.a6238fc93a50d374c030eb8312f2d5ab.jpg,"milk, orange juice, bell pepper",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,5.45,True,"milk, bell peppers, oranges, eggs, red onions, cabbage, yogurt, berries, condiments, leftovers","Gemma correctly identified milk and bell peppers but missed the majority of visible items including eggs, onions, cabbage, and fruit. The prediction of 'orange juice' is likely incorrect, possibly hallucinated from the visible oranges or an orange-colored condiment bottle. | Missing: eggs, red onions, cabbage, yogurt, berries, oranges | Incorrect: orange juice"
0514_jpeg.rf.174cef98f0e5e528dffb17453dae3713.jpg,data/raw/train/images/0514_jpeg.rf.174cef98f0e5e528dffb17453dae3713.jpg,"egg, yogurt, butter, yellow bell pepper, mint",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,9.14,True,"watermelon, berries, yellow fruit, celery, yogurt, eggs, butter, soy sauce, mustard, jam, cheese, meat, sparkling water, cilantro, yellow bell pepper, green beans, zucchini","Gemma missed the majority of visible items including fruits, condiments, meat, cheese, and vegetables. It likely misidentified the herbs (cilantro/parsley) as mint. | Missing: watermelon, berries, yellow fruit, celery, soy sauce, mustard, jam, cheese, meat, sparkling water, green beans, zucchini | Incorrect: mint"
0515_jpeg.rf.947c47e165d2e1172410e5c63747e350.jpg,data/raw/train/images/0515_jpeg.rf.947c47e165d2e1172410e5c63747e350.jpg,"egg, coconut milk, kefir, kimchi, salmon, banana, orange, mango, apple",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,13.13,True,"egg, coconut milk, kefir, kimchi, salmon, banana, orange, mango, apple, jam, creamer, yogurt, pickles, cheese, olive oil spray, bacon, salad mix, ground beef","Gemma accurately identified the primary fresh ingredients (produce, dairy, fish) but missed several condiments, packaged meats, and other items visible on the shelves. | Missing: jam, creamer, yogurt, pickles, cheese, olive oil spray, bacon, salad mix, ground beef"
0517_jpeg.rf.8cc50b2be27a4a77731d68638b8449a9.jpg,data/raw/train/images/0517_jpeg.rf.8cc50b2be27a4a77731d68638b8449a9.jpg,"apple, milk, maple syrup, egg",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,6.5,True,"yogurt, leftovers, strawberries, beer, almond milk, apple, blueberries, meat, eggs, maple syrup, jam, juice, mustard, soy sauce, ketchup","Gemma correctly identified 4 items (apple, milk/silk, maple syrup, egg) but missed the majority of visible items including yogurt, berries, beer, meat, and various condiments. | Missing: yogurt, leftovers, strawberries, beer, blueberries, meat, jam, juice, mustard, soy sauce, ketchup"
0527_jpeg.rf.fdf5ffdee30d03e75acc173ff8d612d4.jpg,data/raw/train/images/0527_jpeg.rf.fdf5ffdee30d03e75acc173ff8d612d4.jpg,egg,Gemma 4 31B-it,gemma4_batch_100_new,success,stop,3.48,True,"eggs, yogurt, cream cheese, apple, packaged meat, leftovers, butter","Gemma correctly identified eggs but missed a significant number of other visible items including yogurt cups, cream cheese tubs, an apple, packaged meat, and various leftover containers. | Missing: yogurt, cream cheese, apple, packaged meat, leftovers, butter"
0535_jpeg.rf.352f332a7d0f36868eb9ef0f005ca3a0.jpg,data/raw/train/images/0535_jpeg.rf.352f332a7d0f36868eb9ef0f005ca3a0.jpg,"egg, milk, cold brew coffee, mayonnaise, pickle, apple, bread",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,10.93,True,"eggs, cold brew coffee, milk, oat milk, mustard, butter, berries, bread rolls, sparkling water, salad greens, yogurt, apples, lemons, limes, mayonnaise, pickles, cheese, deli meat, ketchup, hot sauce, soy sauce, salad dressing","Gemma correctly identified the specific items it listed (no hallucinations), but the list was highly incomplete, missing the majority of visible items such as condiments, produce (berries, greens, citrus), and other dairy. | Missing: mustard, butter, berries, sparkling water, salad greens, yogurt, lemons, limes, cheese, deli meat, ketchup, hot sauce, soy sauce, salad dressing, oat milk"
0547_jpeg.rf.2469d04b30bcba697654d0b15f41025c.jpg,data/raw/train/images/0547_jpeg.rf.2469d04b30bcba697654d0b15f41025c.jpg,"egg, water",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,4.38,True,"milk, water pitcher, water bottles, eggs, yogurt, condiments, sauces, vegetables, lettuce, ketchup, mustard, juice carton, leftovers","The previous model was extremely incomplete, identifying only eggs and water while missing the vast majority of visible items including milk, dairy products, numerous condiments, sauces, and fresh produce. | Missing: milk, yogurt, vegetables, lettuce, condiments, sauces, ketchup, mustard, juice carton, leftovers"
0550_jpeg.rf.2eb4673f40e51f46ee9bb2f7330ac955.jpg,data/raw/train/images/0550_jpeg.rf.2eb4673f40e51f46ee9bb2f7330ac955.jpg,"egg, lemon, lime",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,6.17,True,"eggs, lemons, limes, milk, yogurt, mayonnaise, butter, cheese, salad greens, lettuce, condiments, sauces, oils, pickles, leftovers, wine","The previous model correctly identified eggs, lemons, and limes but missed the vast majority of visible items including dairy, condiments, sauces, and vegetables. | Missing: milk, yogurt, mayonnaise, butter, cheese, salad greens, lettuce, condiments, sauces, oils, pickles, leftovers, wine"
0558_jpeg.rf.30506dc59920af283a45c9806f1908fb.jpg,data/raw/train/images/0558_jpeg.rf.30506dc59920af283a45c9806f1908fb.jpg,"milk, egg, tomato, cabbage, cucumber",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,9.05,True,"milk, eggs, cabbage, lettuce, onions, mushrooms, sausages, green beans, tangerines, bananas, water, mustard","Gemma missed significant items like onions, mushrooms, bananas, and meat. It misidentified tangerines as tomatoes and green beans/okra as cucumbers. | Missing: onions, mushrooms, bananas, tangerines, sausages, lettuce, water, mustard | Incorrect: tomato, cucumber"
0560_jpeg.rf.3925d2f3e36e82c37b8df8048f04d91e.jpg,data/raw/train/images/0560_jpeg.rf.3925d2f3e36e82c37b8df8048f04d91e.jpg,"egg, milk",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,5.13,True,"popsicles, frozen food boxes, yogurt tub, produce bags, hummus, meat package, water bottle, juice carton, iced tea pitcher, eggs, leftover container, milk cartons, soda bottle, condiments","The previous model was extremely incomplete, identifying only eggs and milk while missing a fridge full of items like frozen goods, produce, condiments, and beverages. | Missing: popsicles, frozen food, produce, hummus, meat, water, juice, iced tea, leftovers, condiments, soda"
0571_jpeg.rf.20ca8024ade42ec869b5223bb8ac56fb.jpg,data/raw/train/images/0571_jpeg.rf.20ca8024ade42ec869b5223bb8ac56fb.jpg,mayonnaise,Gemma 4 31B-it,gemma4_batch_100_new,success,stop,3.81,True,"chocolate syrup, mustard, mayonnaise, frozen meat, butter, salad dressing, liquor, soy sauce, hot sauce, cheese, vegetables, cream cheese, lime juice","The previous model correctly identified 'mayonnaise' (visible on the bottom right door shelf) but failed to identify the vast majority of visible items. The fridge is fully stocked with condiments (chocolate syrup, mustard, soy sauce), frozen meats, dairy (butter, cheese), and produce. | Missing: chocolate syrup, mustard, frozen meat, butter, salad dressing, liquor, soy sauce, hot sauce, cheese, vegetables, cream cheese, lime juice, ketchup, pickles"
0572_jpeg.rf.56992fd36608b0bf20530f89000173ed.jpg,data/raw/train/images/0572_jpeg.rf.56992fd36608b0bf20530f89000173ed.jpg,"orange, cucumber",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,5.66,True,"oranges, leafy greens, water, sriracha sauce, lillet, lime, cucumbers, tomatoes, prepared food containers","The model correctly identified oranges and likely cucumbers but missed the vast majority of items, including the leafy greens in the bottom drawer, bottles of alcohol and sauce, a water pitcher, and numerous containers of leftovers. | Missing: leafy greens, water, sriracha sauce, lillet, lime, tomatoes, prepared food containers"
0573_jpeg.rf.5451eeb592e6363c19f6ab352bb7c94a.jpg,data/raw/train/images/0573_jpeg.rf.5451eeb592e6363c19f6ab352bb7c94a.jpg,"egg, orange",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,5.14,True,"eggs, oranges, milk, cream, butter, egg whites, beer, berries, vegetables, salad greens, condiments, sauces, meat, pickles","Gemma correctly identified eggs and oranges but was extremely incomplete, missing almost all other visible items like dairy, beverages, produce, and condiments. | Missing: milk, cream, butter, egg whites, beer, berries, vegetables, salad greens, condiments, sauces, meat, pickles"
